,Datetime,Tweet_ID,Tweet
622,2021-06-29 08:56:26,1409797900238868488,@Lion_Of_Mara Try replacing yield with return on the code above and see if there is a difference.
623,2021-06-29 08:54:05,1409797307214692353,@Lion_Of_Mara Awesome. Enjoy the deep dive.
624,2021-06-29 08:46:54,1409795498832138241,"@Lion_Of_Mara There's a book titled ""Expert Python Programming"". It is the next step up. Beautiful expert level tricks. Check it out."
625,2021-06-29 08:39:54,1409793739841703936,"@Lion_Of_Mara The same happens on a, b = b, a + b
Python has powerful features. 
Halafu hapo Kwa enumeration ndio magic sasa."
626,2021-06-29 07:02:13,1409769156308701185,@Lion_Of_Mara Yep.
627,2021-06-29 07:00:34,1409768740326023169,"@Lion_Of_Mara It's just positional unpacking. 
Instead of 
a = 0
b = 1
Unaweza do 
a, b = 0, 1

Ita asssign vipoa u… https://t.co/ztdJxeZ9GI"
628,2021-06-29 06:39:44,1409763497030787079,Elegance. #python https://t.co/zrF5nMALxV
629,2021-06-29 05:41:25,1409748822452887553,@SeweS_ Wazungu wagaidi huku. 🤣🤣
630,2021-06-29 05:28:20,1409745527193833478,"@SeweS_ Only 4.8 % fully vaccinated. 
1. Government emphasis on travel blockade and isolation has created complacen… https://t.co/iKhBKAays6"
631,2021-06-29 05:18:57,1409743167168020481,@j_kironji No.
632,2021-06-29 05:18:07,1409742958455189506,@SeweS_ Delta variant. https://t.co/5IoaMTzEJn
633,2021-06-29 01:38:16,1409687629025529856,"Enumerations in Python can be very powerful. In this case, bitwise operations to test for flag membership looks tri… https://t.co/KAIESSuH5Z"
634,2021-06-28 23:11:52,1409650788180271105,This virus is something else. https://t.co/9WeHrwFZvH
635,2021-06-28 16:20:15,1409547200678432768,Lockdown: Let's revise core Python. https://t.co/uM5PvXMbeS
636,2021-06-28 13:53:45,1409510334302330886,"@ed_musi Yeah, it's going to be tough."
637,2021-06-28 13:45:06,1409508157693435910,😑 https://t.co/c50c7jJ2IM
638,2021-06-28 13:26:48,1409503548887375877,@ed_musi But how it got to West via NT mines is a crazy story. Covid is absolutely brutal.
639,2021-06-28 12:52:16,1409494861955223553,@iFortknox Haha. I think the government  became over confident about border restrictions  and became complacent about Vaccines.
640,2021-06-28 12:46:55,1409493512341508099,"@iFortknox 1. Government reasoned that the isolation  from the rest of the world is good enough. Big mistake. 
2. M… https://t.co/X2ocE5Nv9r"
641,2021-06-28 12:41:37,1409492180742279168,"@iFortknox Man, it is becoming  frustrating. No end soon. The Delta variant  is frightening."
642,2021-06-28 12:37:25,1409491125006594052,Perth and the Peel Region goes back to lockdown.
643,2021-06-28 07:10:50,1409408935627411458,"Copying code from StackOverflow : Free
Knowing WHICH code to copy from StackOverflow: 100,000$ pa"
644,2021-06-25 06:11:11,1408306760599805954,@AntoniSwaleh Facts.
645,2021-06-25 00:19:06,1408218157710381058,@Thekitoi His NN running team has many athletes and he's mentoring them well.
646,2021-06-24 22:13:05,1408186442799484928,"Eliud Kipchoge is brilliant, and thankfully, he has a wonderful management and marketing team behind him. 

What. A. Man."
647,2021-06-24 21:35:26,1408176965979316225,This is a @wmnjoya appreciation tweet.
648,2021-06-24 20:36:29,1408162133183926274,Semipro tip: Learn Emmet!
649,2021-06-24 06:50:32,1407954274684792832,Good weather calls for 🔥🔥🐐🐐🥩🥩🥃🥃 https://t.co/nnUTlm2d5L
650,2021-06-23 19:54:22,1407789147574587403,@Elainesoya @kijomba1 It's sad.
651,2021-06-23 19:41:02,1407785788729790465,"@kijomba1 I wrote this on Facebook a few hours ago: ""It's funny how people are casually glorifying infidelity on th… https://t.co/wZFSlt2RZH"
652,2021-06-23 19:39:24,1407785380452069379,"There is a football game ongoing but I am here watching ""The World of the Fungi"" -  a nice DW documentary on Mushro… https://t.co/cCes7O38UG"
653,2021-06-23 19:18:09,1407780029749096449,@SupremeGREAM I think the whole world needs to walk out of the UN for one year until fairness and justice is part o… https://t.co/LLGqZ76HC2
654,2021-06-23 04:44:14,1407560102312169474,"Where it all started. Haha, @AKipkirui @moshonk https://t.co/k4Ex8FbaHa"
655,2021-06-23 03:52:15,1407547021930557441,@shixnya @py_data_sci This is awesome! Thank you.
656,2021-06-23 03:30:06,1407541445985071114,@Cher0tich Have a good one.
657,2021-06-23 01:04:28,1407504798962708482,Perfect combination! https://t.co/o6Epb1qSZ4
658,2021-06-23 00:24:31,1407494743014010882,"@saniegoJaccque Haha. Aspiring Governor Uasin Gishu. Kikuree ""Plan B"" because he's Arap Bii. 😂"
659,2021-06-23 00:19:46,1407493546794389505,@Ken__ChumO She's just awesome.
660,2021-06-23 00:17:25,1407492958039932930,@Ken__ChumO Haha. 🤣🤣🤣
661,2021-06-22 16:28:25,1407374927074709505,"@Benjaminmalek2 See, cow brains. 🤣"
662,2021-06-22 11:07:06,1407294067688435719,@Brendah97874736 Another cow. Senji.
663,2021-06-22 11:06:17,1407293861232144389,@Benjaminmalek2 S T F U!  You think like a cow.
664,2021-06-21 19:05:49,1407052150857994244,"She's soon graduating as a Doctor of Medicine, but she has to tell me how everything is going. 

Firstborn v Lastbo… https://t.co/Ew215kWUrm"
665,2021-06-21 10:59:38,1406929799247921158,"@Gidikim Those are nothing but pets. Expensive pets. 
1. Herder salary. 
2. Feed. 
3. Waste of space. 
4. Veterinar… https://t.co/xbg0klqWU8"
666,2021-06-21 10:35:28,1406923719042224135,"Freelancing for Australians is awesome. 

Send quotation, mate. 
Quotation received, mate, fair enough. 
Update, ma… https://t.co/PRK9pmzeen"
667,2021-06-21 10:27:20,1406921672590987269,Keeping 2 emaciated cows that consume more that they produce and planting maize at a loss every year is such the Ka… https://t.co/ufO8J18MlW
668,2021-06-21 10:24:24,1406920935333003265,"Seven years ago. I still feel a little bit hurt when y'all insult KPLC. In December, 2005, I left Stima Plaza for C… https://t.co/PSUOE8NsCk"
669,2021-06-21 01:41:43,1406789397123518466,@Thekitoi Wewe kwanza ni SDA unajua nini about nyama?
670,2021-06-21 01:06:42,1406780582923620352,"@OleNdasimkogo Absolutely not! Salt, wait, grill! 🤣"
671,2021-06-20 17:27:25,1406665000110886914,"Lamb is the king of meat. Stop putting marinating ish on lamb. 

Salt, Grill. Period. https://t.co/wUV3vpXDLV"
672,2021-06-20 15:54:52,1406641708494856204,Running @code attached to @windowsdev's Linux sublayer is just a beautiful experience. I can run all Linux tools na… https://t.co/nE5NvT7q0e
673,2021-06-20 14:29:09,1406620137008992266,BOOOOOOOOM!
674,2021-06-20 14:16:52,1406617046733901829,Brilliant! Go. Go. Go! #FrenchGP
675,2021-06-20 14:13:51,1406616287686524934,Nail-biting. #FrenchGP
676,2021-06-20 14:06:28,1406614431409135617,"Checo Perez is a wonderful teammate, great wingman. Verstappen 4 laps from Hamilton at this pace. #FrenchGP"
677,2021-06-20 13:56:12,1406611847617290242,"Nice, breathing space for Max. Stop the count. #FrenchGP"
678,2021-06-20 13:41:23,1406608117199097861,Beautiful scenes from the French Grand Prix. Red Bull nailing the undercut. #FrenchGP
679,2021-06-19 13:57:07,1406249688433446913,@Gidikim Sirloin steak 🥩
680,2021-06-19 13:25:33,1406241745516384259,Community dinner.🤗 https://t.co/cY8Nyz8MrK
681,2021-06-18 14:42:10,1405898637515792385,"Mukhisa Kituyi hasn't dipped his beak into your taxes. 

Just dipped  his rod into a private honey pot. 

He's, by… https://t.co/HVTFfjt1AZ"
682,2021-06-18 13:51:47,1405885959107792901,@Cher0tich Utilise it 120%
683,2021-06-16 17:33:37,1405217009659355137,@iFortknox It was bound to happen. None of them is an idiot.
684,2021-06-16 17:08:32,1405210699228344320,"@Thanderwoman We have saying down under : ""She'll be alright!"". Means everything will be alright. You'll be alright. Keep at it."
685,2021-06-16 16:35:14,1405202315766755329,"@iFortknox At the very least, one of them isn't an absolute idiot. Trump was something else."
686,2021-06-15 22:34:23,1404930310412791811,"@iFortknox ""I know the proof, but I have no space to write it"" scribbled Fermat on the margins of his paper.  My kind of scholar. 🤣"
687,2021-06-15 20:52:18,1404904622326644736,"@iFortknox Not 34 existing works, though. 🤣"
688,2021-06-15 17:20:27,1404851309325348868,You enjoy citing 34 sources because you can't effing think. Clown.
689,2021-06-15 12:45:50,1404782200738877445,"@3oh6 Thank you, now I have my weekend reading sorted!"
690,2021-06-15 10:50:45,1404753237857558529,The funny thing is that the inverse is also true. Writers of fiction have dreamed of worlds and technologies so muc… https://t.co/xP7gz45YLU
691,2021-06-15 10:43:48,1404751486836297739,"After listening to music on Spotify, music on Youtube sounds like stale tea; if stale tea had a sound, that is."
692,2021-06-15 09:53:46,1404738897976840194,"@Thanderwoman And citations. Please. 
""mUSt hAve 35 cItaTiONs"". 
I want to think. WTH?"
693,2021-06-15 09:52:33,1404738591301935110,@Tirobon We're Johny-come-lately and we will be gone so soon. 🤣🤣🤣
694,2021-06-15 09:12:29,1404728507255558146,@Tirobon I think Enceladus should be the best bet for alien live. In its interior salty oceans. And they will look… https://t.co/Hsmiur8K39
695,2021-06-15 09:10:22,1404727975065489413,"@Tirobon Awesome. Yes, I did!"
696,2021-06-15 07:52:12,1404708304773804034,"@winysummer I stopped interacting actively with many tech tweeps. Keep on your path, build, learn, build, learn ad infinitum."
697,2021-06-15 07:50:08,1404707784889823232,"@Tirobon Also, how did our people know that the sun had 6 ""legs"" hence Chepkelyen Sogool. Is that in reference to r… https://t.co/up4NSn41my"
698,2021-06-15 07:46:20,1404706826654937088,"@Tirobon The moons of Jupiter and Neptune are more interesting than Mars, in my very layman opinion. 

Jupiter seem… https://t.co/drXQLns4Ei"
699,2021-06-14 16:01:01,1404468931138449413,"@windowsdev Thanks, will do!"
700,2021-06-14 15:59:07,1404468451314262021,@KiplimoKelvin @Lasterbosire It should be common sense lakini sense ain't common these days.
701,2021-06-14 15:21:07,1404458887609143299,"@Hikimori4 @iFortknox Yeah, that's why we have speeding tickets and parking regulations? Because we are all infants?"
702,2021-06-14 13:51:45,1404436401169387523,@windowsdev I'm looking forward. Thank you.
703,2021-06-14 13:37:37,1404432843288178694,@echenze A website/app that actualises this idea would be minting cash right now.🤣NYT and Guarding obituaries are v… https://t.co/bPYbR6VM4o
704,2021-06-14 13:33:10,1404431722481995776,"So Microsoft is launching a new OS to replace Windows 10 next week? If this was 2008, I would be so excited.

Yeah… https://t.co/MsZVEQ6MQV"
705,2021-06-14 13:31:36,1404431328158773248,"What happens to the author of ""I started Haco Industries with two pencils"" and other stories? Sad, he was a brilliant story teller."
706,2021-06-14 13:29:55,1404430904424951808,@echenze Nope. It is ugly.
707,2021-06-14 13:14:48,1404427101709606915,It is illegal to sell or give alcohol to an already intoxicated person in many parts of the world including Western… https://t.co/rs7kIp4XNo
708,2021-06-14 13:07:40,1404425304773328898,"@iFortknox For the price of one Uchumi, yep!"
709,2021-06-14 12:38:40,1404418007946842114,"@windowsdev And, Preview is amazing, changing profiles without editing the JSON settings file is a win especially f… https://t.co/GMvzVwUr3r"
710,2021-06-14 12:18:15,1404412869144317958,@windowsdev Y'all awesome. Keep the good work.
711,2021-06-13 22:22:10,1404202461422706690,@Miss_Patriciah Already on the road to the plantation. 😎
712,2021-06-13 22:03:23,1404197735880790018,"Oops, ni kama kazi haitafanyika. Mesmerising. 🤣 https://t.co/ximXV6S6WX"
713,2021-06-13 22:01:00,1404197136674168833,"@Miss_Patriciah Cheer up, I bet it shall go well. ❤️"
714,2021-06-13 21:22:40,1404187489976262656,I can't believe how good WSL + Windows Terminal + VS Code is. 3 Cheers to the people at Microsoft promoting this an… https://t.co/L3ifSa0W17
715,2021-06-13 20:54:13,1404180327807864832,It is wonderful how far WSL has come. Absolutely amazing. https://t.co/6GEFzw70Zn
716,2021-06-13 15:35:00,1404099997092569095,@AKipkirui I have setup ELK too. It's awesome.
717,2021-06-13 06:01:56,1403955777191043077,"Sunday Plan. 
1. Configure new development laptop. 
2. Watch @DIYPerks
3. Drink Gin.  
💻⚒️🥃"
718,2021-06-13 04:46:05,1403936691707027466,It's a Happy Sunday. 😎 https://t.co/RRlrJqUWtz
719,2021-06-11 13:25:34,1403342645200523266,"Crisps, Coldies, Loki. https://t.co/D1dUkYivYc"
720,2021-06-11 09:22:20,1403281433951571973,"While Mutunga was fighting for democracy and human rights in Kenya, undergoing serious personal costs, Maendeleo ya… https://t.co/mPAabCEIgx"
721,2021-06-08 12:36:31,1402243138698190852,@Cher0tich This is so powerful.
722,2021-06-08 12:36:02,1402243016610377736,"Is it me or is this Perth winter worse than usual? It's freaking freezing. 

Somebody send me a heater before I get… https://t.co/u3IKiDDe1x"
723,2021-06-07 07:28:31,1401803239863975938,@sharonsaina_ I think it's the other way round? People owe us their absence? 🤣
724,2021-06-06 18:07:43,1401601713048457217,The same people who refer to Amos Wako as the AG Emeritus (a sad honorific for a gatekeeper of the Moi Error) are m… https://t.co/uXokaFHw7S
725,2021-06-03 02:41:55,1400281565960179712,"Bluehost has an ""All space you can ever use"" offer for 300 bucks. For three years. 

Lol, the cloud is becoming as cheap as dirt.  💻☁️"
726,2021-06-03 02:39:00,1400280828073050112,Ufundi O'clock. https://t.co/WjEAHgSJH4
727,2021-06-02 12:21:06,1400064932905775107,"Pro Tip: 
Don't let a FATwoli run your country. https://t.co/h4wBVsYsy5"
728,2021-06-02 11:51:11,1400057404285280261,@Mobkay Quick one. What do you do to messy half finished jobs? Go back to 0? Try to untangle?
729,2021-06-02 11:48:56,1400056839471915010,"There are two guys guarding Francis Fatwoli's road sign? 
Could we create a Paybill for 20 guys to go beat them up?… https://t.co/CpfwliKOMn"
730,2021-06-01 03:27:35,1399568280969351168,"Bro don't get fat. It messes your mind. Stop eating. Big gut == tiny everything.  
Look at Fatwoli. 
Syens Sana. https://t.co/zD3QUDvj6Q"
731,2021-05-31 17:03:08,1399411131844726801,I know you're not into science but I'd lab you so much. 🔬🧑🏿‍🔬 https://t.co/jJXNn3gZz6
732,2021-05-31 16:49:16,1399407644352270339,"@Cher0tich She's crazy. 😂😂😂😂
I don't know how she gets it."
733,2021-05-31 16:48:34,1399407465393971200,I know you aren't into Science but I'd lab you so much. https://t.co/Spo6xjrjdZ
734,2021-05-31 15:57:31,1399394621382295553,@saniegoJaccque Boriee lemeek tetaar ibirwo simeet. 😂😂😂😂. I'm dying.
735,2021-05-31 15:56:18,1399394315525263360,Elite humour. 😂 https://t.co/a76DwVE93L
736,2021-05-31 15:07:20,1399381988889358345,@OleNdasimkogo @ItsKosgei Smee again laughing like a bogan on ice. 😂😂😂
737,2021-05-31 14:48:45,1399377315100983301,Our kids in 2030. @OleNdasimkogo @ItsKosgei Smee gan get F. 😂 https://t.co/uRCbWz5CWy
738,2021-05-31 09:30:20,1399297183329898502,Where is this guys Mpesa? 🤣 https://t.co/n05kgBI8gg
739,2021-05-29 21:44:37,1398757193822871555,Stars on Disney+ has all my favourite old flicks. https://t.co/5uZnzCtavQ
740,2021-05-29 21:42:26,1398756646508130308,"Rwanda: France acknowledges tacit complicity in Rwandan genocide. 

Namibia: Germany acknowledges colonial era mass… https://t.co/j6qeIkmdPz"
741,2021-05-29 21:24:54,1398752233978691589,@Thanderwoman Scam. Football is DNA. 🤣
742,2021-05-29 21:24:19,1398752087568097280,Happy for Ng'olo Kante. https://t.co/2WyfBXI5Fa
743,2021-05-29 15:33:37,1398663829937025026,Weekend: Python Flask and FastAPI #SmallJoysOfLife https://t.co/LvkU4ll2Yp
744,2021-05-29 09:36:05,1398573853014515714,Can we give the person who ordered this idiocy to be removed a Public Service Commendation Award? Shenzi sana!… https://t.co/FtEG7o5FLy
745,2021-05-28 19:48:29,1398365582370635777,Kevin Spacey is uncancelled? Epstein must be kicking himself in whatever hell he descended to.
746,2021-05-27 22:27:56,1398043320115335168,This fake University that gave Bishop Wanjiru a dubious Doctorate which the Commission on Higher Education rejected… https://t.co/SE16cwViOk
747,2021-05-27 21:27:11,1398028030832832512,"@Ch3roh Sijapata accent, shida ni cursing. Fwakin hell imejaa kwa kichwa."
748,2021-05-27 21:25:37,1398027636517924865,"""How do I explain to my children that Israel is Protected by Advanced Aerial Weapons Technology and nuclear warhead… https://t.co/GAbPVkGzOm"
749,2021-05-27 16:34:47,1397954447599292422,"Sorry, can't have two brother-in-laws for one sister. But again, double the cows? Deal! https://t.co/89AJhEugfx"
750,2021-05-27 16:33:36,1397954148876709889,@DanteKip4 @Miss_Patriciah Understated elite humour. 🤣
751,2021-05-26 22:28:15,1397681010095976452,"RT @MaryVMacauley: I am now a published author at 83.

Not too long ago, I couldn’t even send an email.

Very proud of myself!"
752,2021-05-26 22:26:50,1397680655001997315,The penalties have eaten its own children. https://t.co/4lGCVImZIF
753,2021-05-26 21:57:51,1397673362881536003,We can't win anything with Ole. Ni mtu bladifwakin.
754,2021-05-26 21:10:30,1397661443764350977,Ole ni mtu bladifwakin sana. Hii ni matope gani? 🤦🏿‍♂️
755,2021-05-26 19:51:33,1397641577120493570,Rashford can be so useless when he's required to step up.
756,2021-05-26 15:12:07,1397571253758615563,@ArapTilingi Regenerative agriculture: zero tillage and cover crop in-between season is the way to go. Soil health… https://t.co/fWLGsca1Bh
757,2021-05-25 18:07:30,1397253004286324738,Embarambara didn't climb you. Y u mad?
758,2021-05-25 10:43:28,1397141258733187083,"RT @Akuxola_Nxusani: 30 something year old women love differently man. If you ain't ready for that kinda love, leave them alone. 🙏🏽"
759,2021-05-23 07:16:37,1396364428963061765,Kazi. 👷🔨👷 https://t.co/l8bhiD1BUz
760,2021-05-22 04:48:15,1395964702174240772,"@ob__ke Placing they sheet on the gate, mate. Some ninja jumped over the wooden one. 😂 Lucky the backdoor was locked."
761,2021-05-22 03:53:37,1395950955430957056,Hardware Saturday. 🚧👨‍🔧🚧 https://t.co/Hwrp4F26Sq
762,2021-05-21 15:14:43,1395759969694224387,One year today on Manjaro Linux with BTRFS-LUKS and auto-snapshots. Best setup guide by Willi Mutschler [… https://t.co/kcOXiaywOq
763,2021-05-21 13:54:59,1395739902554169349,@echenze Awesome! Happy to join in.
764,2021-05-21 13:44:30,1395737266203463690,@echenze  A space on Tech mate? Looks like the innovation of the year.
765,2021-05-21 02:12:19,1395563074656948225,@sharonsaina_ Congratulations my friend. Well done.
766,2021-05-19 18:03:12,1395077595662741510,@Ch3roh ✋✋✋✋ I gave up. 😂
767,2021-05-19 17:40:11,1395071800254496769,@Ch3roh Lakini unapenda hii story. I could stay away from Twitter for weeks and still get you on it.  😂😂😂
768,2021-05-19 17:37:21,1395071089802235904,@iFortknox Absolutely.
769,2021-05-19 17:12:28,1395064826083176448,My favourite Kalenjin. https://t.co/hlET34LgpQ
770,2021-05-19 17:06:47,1395063395280297986,📸 https://t.co/k4wQzxzWxZ
771,2021-05-19 17:03:33,1395062583778971648,"@danieldibswe Avoid Global Variables.
That's the #PythonWay"
772,2021-05-19 17:02:14,1395062253733388290,@AKipkirui The waves seems to be flowing back to monolithic arcs. 🤦🏿‍♂️
773,2021-05-17 18:26:42,1394358731043794945,@Miss_Patriciah Me too sis. ❤️
774,2021-05-17 18:25:58,1394358547996020738,WFH setup. https://t.co/ir5nUBqaIb
775,2021-05-17 18:22:28,1394357666458177537,@Miss_Patriciah Don't you ever hesitate. We take care of our blood.   ❤️
776,2021-05-17 11:50:28,1394259018688778244,Yep. 😂 https://t.co/gZTQtYQPme
777,2021-05-17 06:06:53,1394172553350967299,"Countries that remove stupid hassles from life are the best. 
Log in, check eligibility, if eligible book vaccinati… https://t.co/Hq8MiFGQGH"
778,2021-05-15 15:07:19,1393583778841300994,"Mgeni njoo mwenyeji apone.
 
Karibu Perth, Balozi John Ole Tipis. 

H.E Ole Tipis is the new Kenyan High Commission… https://t.co/G9Y9UWO2CO"
779,2021-05-15 15:02:28,1393582560999972865,Fam. https://t.co/iEefTeVBjI
780,2021-05-14 08:00:22,1393113946781937665,@KiplimoKelvin This idiot.
781,2021-05-14 07:40:04,1393108839738667013,"The best part of the BBI ruling was Paragraph 3, Line 4, and I quote:

""A government that administrates from Atwoli… https://t.co/Re4ay4cX43"
782,2021-05-09 07:07:17,1391288648981569538,"My Mama.  

Strangers find it hilarious that we call her Madam at home. 
But she's our mother and our teacher. 
A w… https://t.co/I3K7IHP9rm"
783,2021-05-09 03:06:54,1391228155650723842,"@ItsKosgei I was worried it would hit my mum in Kondoo, Uasin Gishu, on mothers day. 

Hapa ikinushikia my family will be set for life.   😂"
784,2021-05-09 01:19:50,1391201208367411203,"Watu wakipata pesa wanafikiria tu kununua Ng'ombe na Massey Ferguson wanajam mbicos their Princess ameolowa Enugu,… https://t.co/0tjEQQ1NKa"
785,2021-05-07 23:05:26,1390804999098093568,@j_njamio I've gotten used to it. 😂
786,2021-05-07 15:03:57,1390683829329821698,@iFortknox Haha. I'm not a c***.  Those are the only one's who can get harrased.
787,2021-05-07 14:28:10,1390674826432376835,"I'm becoming an expert day by day. 
Behead, Deshell, Devein, Blanch. https://t.co/yoVKgtl1F7"
788,2021-05-07 14:11:40,1390670673408782337,"@Thekitoi She's old enough to be my gran, mate."
789,2021-05-07 13:54:30,1390666354802397186,@OleNdasimkogo She's wonderful.
790,2021-05-07 13:49:06,1390664992261767177,"The old lady at my local AusPost office has called me ""love"" and ""honey"" more times than all  my exes combined. 

My love life is f******."
791,2021-05-06 03:57:37,1390153754901508097,"Key Features:
☑️ Top-of-the-line AMD RYZEN R9 5900HX
☑️ Nvidia GeForce RTX 30 Series Graphics
☑️ Beautiful QHD 165h… https://t.co/5khJ8nbJ11"
792,2021-05-06 01:02:07,1390109589094371328,"A big problem people don't seem to notice. 

It is very easy for  evil people to access their victim's phone data i… https://t.co/gnQhAKAUUu"
793,2021-05-05 00:10:31,1389734215428632578,"Things that probably didn't happen:

1. Someone said I don't sound/look/dress/act/etc like an engineer/coder/develo… https://t.co/QPXNK4YZBf"
794,2021-05-04 10:29:14,1389527533465473029,"MarriageOS2.7 BSOD
This is why we use #Linux, kids. https://t.co/wyq5erKN7y"
795,2021-05-04 02:20:07,1389404443699945474,"@Thekitoi @jenbechwati @7NewsPerth This is extremely sad. People are hurting, mate."
796,2021-05-04 01:09:08,1389386579823644672,"@rasczar @OleNdasimkogo Nice one. We grew up repairing fences with pliers, ""chain Kaza"" and a hammer. 

Sai with a… https://t.co/YsJdDdmbDO"
797,2021-05-04 00:51:43,1389382197115637767,@echenze @DannyBeamish Prima Australia Nada.
798,2021-05-04 00:50:12,1389381812078579716,"Hii story ya billionaires kuwachana iwe funzo. When it's time, it's time. Songa kama SGR."
799,2021-05-04 00:48:36,1389381412902424579,"Bill and Melinda Gates: We request for privacy. 
Us using the the systems they helped create to breach their privac… https://t.co/fjPW6QWieV"
800,2021-05-01 17:24:30,1388544873926512641,@AmosRonoh 😂😂😂😂😂 Ungempea white card.
801,2021-05-01 05:31:39,1388365478825848834,@Kibet_SC Nothing beats it. Satisfaction 💯
802,2021-05-01 05:20:01,1388362549737910272,"@ItsKosgei Ready for the winter, mate."
803,2021-05-01 04:41:12,1388352783359746048,"Siwezi lipa mtu mimi kazi ya mkono. 
👷🚧 https://t.co/K5LVGxJErC"
804,2021-04-30 16:22:07,1388166786588151808,If you see Nadia Mukami tell her nitalipia DHL awekwe kwa parcel hadi Perth.
805,2021-04-30 16:21:02,1388166512708517894,"If Mohammed can't go to the mountain, DHL will deliver the mountain to Mohammed."
806,2021-04-30 15:59:38,1388161129399062533,"Chemutai: Prof. Hamo malikuja maka 😢

Eldoret Guy: We always advice you girls pendeni wa kwenu mnaonaga tunaongea u… https://t.co/jdt6tsoxRr"
807,2021-04-30 13:59:58,1388131014745083916,"@Ch3roh @OleNdasimkogo Arap Logo, do the needful."
808,2021-04-30 13:59:27,1388130881630474243,@Ch3roh Mimi I'm checking out the mwanya from a distance. 😎
809,2021-04-30 00:15:51,1387923618416402436,@Thanderwoman My condolences.
810,2021-04-25 11:52:07,1386286899350802432,@Thekitoi Pleli. Kaa lockdown kwanza. 😂
811,2021-04-25 11:51:42,1386286793201385473,"@ItsKosgei Ninja is a nomad. Perth. Sydney. Melbourne. Yeah, awesome fellow."
812,2021-04-25 11:35:38,1386282750328512516,"@ItsKosgei He was in Sydney before moving. Phil. Primary school, mate."
813,2021-04-24 14:07:45,1385958645360332807,"New reality. Catching up with my best friend. 

 Perth - Melbourne. First question: ""Amunee lagook"". https://t.co/csfI9gD7yZ"
814,2021-04-24 11:00:53,1385911619553697797,"Great Total Additions of All Possible Arrays from a List.

Python is so elegant I could cry. ❤️😢🥺 https://t.co/0KTdy1mo0K"
815,2021-04-20 23:57:31,1384657511614193665,"I got to know PyPy3 (https://t.co/EkcElhp5Uc), a Python Just In Time interpreter that can boost the performance of… https://t.co/nMDAwTbnem"
816,2021-04-20 19:05:10,1384583941982617612,Football is imploding. 😄
817,2021-04-18 07:12:22,1383679781737177094,When you want to be William Wallace but you're as dark as soot. 😂 https://t.co/N1noyln7R2
818,2021-04-18 07:11:57,1383679678938898437,@ItsKosgei Yes. 😂😂😂😂
819,2021-04-17 12:20:01,1383394816189370377,Benediction from Fr. Hillary Araap Manyeei. https://t.co/bRtUSFnIkE
820,2021-04-17 08:57:39,1383343892775391238,@ItsKosgei Man used to shoot boys grazing cows at their land. 😂😂
821,2021-04-17 08:43:22,1383340296151257092,Our sports leader supervises the kids as the Kenyan flag flies proudly. The Kitwek Association thrives on such volu… https://t.co/gmvudyZU8b
822,2021-04-17 05:06:21,1383285683511447553,"They forgot Philip Murgor, the Earl of the Shire of Merewet. https://t.co/23FgKU41bW"
823,2021-04-16 19:50:34,1383145815414231042,"@_MartinRota Apparently he was.  But has ever been good, though?"
824,2021-04-16 19:47:07,1383144946069168128,"If Murgor was in IT. 

 Interview at Google:

Panelist:  If ads were removed from YouTube, how would you monetize i… https://t.co/wyTe2ifBnY"
825,2021-04-10 18:11:10,1380946471508303874,Strayans. https://t.co/1QwpygnFAQ
826,2021-04-08 13:57:02,1380157743311560707,"We used to sing ""My Village Employs Many Junior Servants Under No Pay"" as a mnemonic for the planets in the solar s… https://t.co/nVy9aRykjB"
827,2021-04-08 13:14:20,1380146997454249991,@Cher0tich He's the man!
828,2021-04-08 13:13:13,1380146715974492160,What did y'all do to my second favourite Mexican after Rey Mysterio?  😂 https://t.co/tdaHhceGoP
829,2021-04-08 08:27:21,1380074774580228097,@ItsKosgei @felixtarus99 @OleNdasimkogo Block. Guilt tripping ni upuzi. Watu wanajenga mansions na hii story.
830,2021-04-07 07:58:34,1379705145290715138,We shall repost. https://t.co/zQGSueg7Xa
831,2021-04-05 07:13:37,1378969057110597632,"US FBI: We don't comment on ongoing investigations. 
KENYA DCI: Paukwa pakawa, malienda makakuja, Makaumwa masikio makadungwa kisu....

🤣🤣🤣🤣"
832,2021-03-26 19:15:21,1375526808498569217,@AmherstCollege  One of your alumni has the worst logical dissonance in Africa. He's running a whole fucking countr… https://t.co/5hrccVifQP
833,2021-03-26 09:39:40,1375381933157281792,"Ghost Mulee has been an incompetent oaf since World War 1. But it's Kenya, we reward incompetence.
The only Kenyan… https://t.co/98Mff6Ixjx"
834,2021-03-26 07:58:07,1375356373568000001,"Friday arvo:
* Tanqueray
* @DIYPerks 
* Rad mates. 
Perfection."
835,2021-03-26 07:38:42,1375351487803445248,@DicksonOtieno Absolutely. Early days but 16 Gigs of RAM on it feels snappier than the 32 on my Desktop.
836,2021-03-26 07:00:33,1375341888039833603,@SupremeGREAM I gotta get protective covers for it. It runs like a dream.
837,2021-03-26 06:58:52,1375341463907618817,@Tarus____ Nitairudisha mbio sana. 😂 https://t.co/DIAyxxK63g
838,2021-03-26 06:51:26,1375339592455385094,"@Tarus____ Yo, usinitishe! 😂"
839,2021-03-26 06:39:44,1375336651723956225,The hype finally won me over.  😎 https://t.co/Y9cLcq0vzV
840,2021-03-26 03:10:42,1375284043852382214,"Perth, this is your chance to run with the  members of the most successful marathon running tribe in modern history… https://t.co/ujkOPfNugw"
